Unnamed: 0,date,developerResponse,review,rating,isEdited,userName,title,app_name,app_id,category,probability,l1_inaccurate_cycle_prediction,l2_unfair_functionality_charges,l3_user_data_privacy_concerns,l4_if_related_to_the_overturn
9176,6/25/22 20:47,"{'id': 30606684, 'body': 'Hi there! We will do everything in our power to protect the data and privacy of our users. We hear your concern. We will soon be launching a new feature called “Anonymous Mode” which allows you to remove your personal identity, including your name and email address from your Flo account. This mode will make it so that no entity can identify you. We will be sharing more details with you in the coming weeks. Yours, Flo', 'modified': '2022-06-28T18:26:45Z'}",The app will hold everything after roe v wade has been overthrown and will take it as evidence in court!,1,False,dasaniana,DELETE,flo-period-pregnancy-tracker,1038369065,#NAME?,0.988989077,0,0,1,1
9210,5/4/22 23:44,"{'id': 30012177, 'body': 'Hi there!\nWe do not sell data. Your health data will never be shared with any company but Flo. You’re in control of your data, and you can delete it at any time. Please, feel free to contact us anytime: Menu - Help - Contact us. We will be happy to assist!\nBest Regards,\nFlo Team', 'modified': '2022-05-27T17:31:57Z'}","CDC is buying the data now and with the leak of Roe v Wade being overturned, I can’t trust it. 

Not going to me apart of the handmaids tale sequel",1,False,a7xislove14,THEY SELL YOUR DATA!!!,flo-period-pregnancy-tracker,1038369065,#NAME?,0.981247017,0,0,1,1
9237,6/25/22 14:42,"{'id': 30606846, 'body': 'Hi there! We will do everything in our power to protect the data and privacy of our users. We hear your concern. Flo will never sell your personal data. We will soon be launching a new feature called “Anonymous Mode” which allows you to remove your personal identity, including your name and email address from your Flo account. This mode will make it so that no entity can identify you. We will be sharing more details with you in the coming weeks.\nYours,\nFlo', 'modified': '2022-06-28T18:37:27Z'}","I loved the idea of this app, I loved the tools it offered to women, I loved that it was an app made to help women track their period and to advice us on what we could expect monthly, and I’m not talking about when we could expect our period to begin, I’m talking about symptom we may feel with the upcoming change in our hormones that occur monthly. Now i find myself deleting this app in complete disappointment towards the team behind this. And app created for women being used as a weapon towards the same women it promised to help before? Completely nauseating action. To sell our data, do not care for our mental health or or physical health, to not care for our rights that are being ripped away from us. Disappointing is not enough of a word to express my feeling towards this app and their creator, traitors may be a more suitable word to describe y’all. Women rights are not optional, abortion is a right and will continue to happen, the only thing that changes is going to be the great amount of women who will have risky abortions and I blame it on white misogynistic republican men and anyone who supports them including you. Roe v Wade is not the end of it, It’s the beginning of a new era of women taking what is owned to them, we will get our rights back, while you guys choke on your own hurtful narrative. 

I hope every women out there finds themselves a better app to track their period, an app that will not be selling our data for their own gain. I also hope every women gets to choose what is best for their lives.",1,False,KPMM24,Disappointed,flo-period-pregnancy-tracker,1038369065,#NAME?,0.949657162,0,0,1,1
9249,6/24/22 17:45,"{'id': 30606788, 'body': 'Hi there! We will do everything in our power to protect the data and privacy of our users. We hear your concern. Flo will never sell your personal data. We will soon be launching a new feature called “Anonymous Mode” which allows you to remove your personal identity, including your name and email address from your Flo account. This mode will make it so that no entity can identify you. We will be sharing more details with you in the coming weeks.\nYours,\nFlo', 'modified': '2022-06-28T18:33:02Z'}",they can sell your data which is extremely dangerous now due to roe v wade being overturned. clue is the safe period tracking app.,1,False,sunpockets,please delete this app immediately,flo-period-pregnancy-tracker,1038369065,#NAME?,0.958334248,0,0,1,1
9265,6/24/22 17:49,"{'id': 30601495, 'body': 'Hi there! We hear your concern. Flo will never sell your personal data, and we will soon be launching a new feature: Anonymous Mode, that removes your personal identity from your Flo account. This mode will make it so that no entity can identify you. We will be sharing more details with you in the coming weeks.\nYours,\nFlo', 'modified': '2022-06-28T12:50:40Z'}",R v W was overturned today and this app is known for selling data.,1,False,Mothra_Maniac,Deleted today,flo-period-pregnancy-tracker,1038369065,#NAME?,0.993403942,0,0,1,1
9266,5/8/22 14:50,"{'id': 30011599, 'body': ""Hello there!\nThank you for sharing. Flo’s mission is to build a better future for female health, which is why Flo classifies as “pro-health.” We’re aligned with the World Health Organization (WHO): Being able to obtain a safe abortion is a crucial part of health care. You can read our full statement here: https://www.linkedin.com/pulse/flo-always-stand-up-health-women-anna-klepchukova/?trackingId=AUQafLggmGy9zVpZ4%2FC%2Bgw%3D%3D\nYour health data will never be shared with any company but Flo. Beyond this, we will never require you to log an abortion or offer details that you feel should be kept private. Should you have any concerns about the data you've submitted, please reach out to our customer support team who will ensure all historical data has been deleted. We firmly believe that our users deserve complete control over their data and we are here to support you every step of the way. Kind Regards, Flo Team"", 'modified': '2022-05-27T17:13:33Z'}","great for period tracking but not so great if ur trying to get an abortion or terminate ur pregnancy post roe v wade, this app farms ur data to sell to buyers who want it (including the government)",2,False,vineintellect,data farming,flo-period-pregnancy-tracker,1038369065,#NAME?,0.995994938,0,0,1,1
9287,6/25/22 23:55,"{'id': 30606670, 'body': 'Hi there! We will do everything in our power to protect the data and privacy of our users. We hear your concern. We will soon be launching a new feature called “Anonymous Mode” which allows you to remove your personal identity, including your name and email address from your Flo account. This mode will make it so that no entity can identify you. We will be sharing more details with you in the coming weeks. Yours, Flo', 'modified': '2022-06-28T18:26:14Z'}",with roe c wade being overturned i don’t trust flo having my information anymore.,1,False,Believeer123456,DONT DOWNLOAD,flo-period-pregnancy-tracker,1038369065,#NAME?,0.991957038,0,0,1,1
9288,5/11/22 1:47,"{'id': 30011927, 'body': 'Hi there!\nWe do not sell data. Your health data will never be shared with any company but Flo. You’re in control of your data, and you can delete it at any time. Please, feel free to contact us anytime: Menu - Help - Contact us. We will be happy to assist!\nBest Regards,\nFlo Team', 'modified': '2022-05-27T17:23:49Z'}",I heard they were selling our data to politicians that want to overturn roe vs wade!! You guys are SELLOUTS!!!!,1,False,fatz Gold,The worst app ever,flo-period-pregnancy-tracker,1038369065,#NAME?,0.994013592,0,0,1,1
9305,5/8/22 14:03,"{'id': 30011795, 'body': 'Hi there!\nWe do not sell data. Your health data will never be shared with any company but Flo. You’re in control of your data, and you can delete it at any time. Please, feel free to contact us anytime: Menu - Help - Contact us. We will be happy to assist!\nBest Regards,\nFlo Team', 'modified': '2022-05-27T17:20:25Z'}",They sell your data now with roe v wade being overturned,1,False,2014Mandi,Do not download,flo-period-pregnancy-tracker,1038369065,#NAME?,0.995763564,0,0,1,1
9313,5/13/23 19:24,,Biased emails and pushing agenda of pro abortion pro over sexual lifestyle. Deleted.,1,False,jennynmtichell,Constantly pushing agenda,flo-period-pregnancy-tracker,1038369065,#NAME?,0.383489154,0,0,1,1
9374,6/25/22 2:29,"{'id': 30606677, 'body': 'Hi there! We will do everything in our power to protect the data and privacy of our users. We hear your concern. We will soon be launching a new feature called “Anonymous Mode” which allows you to remove your personal identity, including your name and email address from your Flo account. This mode will make it so that no entity can identify you. We will be sharing more details with you in the coming weeks. Yours, Flo', 'modified': '2022-06-28T18:26:23Z'}",Delete any apps that track your period. Roe v wade,1,False,Emily12397,Delete it,flo-period-pregnancy-tracker,1038369065,#NAME?,0.98610565,0,0,1,1
9399,5/4/22 14:40,"{'id': 30012282, 'body': 'Hi there!\nWe do not sell data. Your health data will never be shared with any company but Flo. You’re in control of your data, and you can delete it at any time. Please, feel free to contact us anytime: Menu - Help - Contact us. We will be happy to assist!\nBest Regards,\nFlo Team', 'modified': '2022-05-27T17:35:16Z'}",i heard apple and flo started selling our data due to roevwade being overturned please uterus owners use a different app. i heard clue was the best way to go. do not support flo.,1,False,Keopow,flo more like flu,flo-period-pregnancy-tracker,1038369065,#NAME?,0.993944567,0,0,1,1
